usuario,followers,friends,tweet,retweets
AsocDIRSE,6655,708,2,1
adeligb,46,58,2,0
elemmano,134,1158,1,0
fmachado_felipe,33,44,1,0
5ymco,236,389,1,0
cultura_guada,373,328,1,0
Joel47256015,1,21,2,0
DavidGroisman,3075,2872,1,0
plemonche,2430,1163,0,1
AdviceRRHH,4832,240,1,0
quimidicesnews,1828,1713,1,0
reamsurca,22,32,0,1
matracoJL,68,197,1,0
CRECarinena,271,144,0,1
martamira91,281,1018,1,0
noticias_trauma,1124,1259,1,0
s_diegodaniel,144,581,0,1
pakitorbalay,805,1007,1,0
GeoSLab,1194,1234,1,0
Felouo,128,659,5,0
FAOWHOCodex,10192,2092,1,0
andrea82221,274,236,1,0
cabrerinski,453,1156,1,0
de_quiros,148,430,1,0
martaisabelg,644,577,1,0
rainiero38,866,1362,1,0
Roberto68123,12,61,1,0
AMBIENTALABOG,845,571,2,0
GomezRoblesSeb,143,1367,1,0
JonathanPineros,1746,3392,1,0
ideyared,693,709,3,0
valoratuactivo1,3,16,1,0
LFdez_Palacios,725,491,3,0
TercerSectororg,3245,467,1,0
nscarambiental,7,32,1,0
PyParlasur,381,179,2,0
Agenda21Molina,951,955,1,0
suusiitaa,744,1272,1,0
priscomgc,508,1297,2,0
embahnbelice,32,9,1,0
RicardoFabian_,711,1058,1,0
meriyenparra,477,270,1,0
OIM_Argentina,3062,399,1,0
educaINEE,46569,6159,0,1
Holiday_World,2957,1735,2,0
lponcedel,78,45,1,0
CAREenPeru,33288,842,0,1
CaminosDivulga,1122,17,1,12
ninamoreno2,3663,2468,0,1
zeun981,795,1559,1,0
afb_88,445,206,1,0
sotilloescolapi,867,106,0,1
larrietacarmen,1578,752,1,0
inspiractionorg,15288,6201,1,0
MenorcaDEM,276,165,1,0
Eribi168,34,130,1,0
paranega1,82,322,1,0
Anato74,433,770,1,0
Aragarciarico,4541,3665,2,0
CarlosLLV,881,2443,0,1
VivirenEspana,2894,799,0,1
rodrilastreto,785,953,1,0
silvia_ka,40,55,0,1
EstelaTerraza2,107,232,1,0
Julianpra1A,46,89,1,0
RoberthGrande,147,357,2,0
Isabelssouza,637,1201,10,2
SusanaWeig,198,483,1,0
flOOr_RC,670,1725,1,0
FORTAMUN_GRO,886,284,1,0
SOCIDES_UCM,98,472,1,0
RicardoDuenasEC,3365,78,1,2
Pinzon0311,261,301,1,0
SustentableGABE,37,57,1,0
MezaNekane,30,131,1,0
LucasLacci,805,823,7,0
vidalgarcia69,178,114,2,0
Crleganes,1439,1919,1,2
PaulaMosera,2306,1222,1,0
mnavas314,55,36,1,0
ribatalarria,6,52,1,0
jomasarod,169,241,1,0
CAAF_FCAR,354,258,2,0
Gompletw,39,265,2,0
SphereSpain,370,664,0,1
AranoJoseba,251,205,1,0
Hispasat,2528,166,1,0
alejoparedesj,2008,2310,1,0
jsnydelaar,450,397,1,0
caterinons,1039,679,1,0
juschfo53,15,84,1,0
anylarrieta,146,271,1,0
jimenezroy,1595,4135,0,1
NellyJerez_,970,196,1,0
samue_mh,469,584,1,0
BIDInvest,13478,1420,0,7
SillasMusicales,1484,2087,1,0
empleacantabria,667,199,0,1
Palibex,3239,1931,1,0
FacilitarNQN,500,959,1,0
Adolfo_Borrero,902,742,1,4
marinu77,1619,3716,2,0
24_morelos,16044,484,0,1
MartiRamos65,3666,2257,1,0
matejcre,230,44,5,0
Felipeuds_esp,26,21,7,0
MaricelaLoarte,130,499,2,0
EstherMVZ,1476,5001,2,0
AlbertoCasero,1693,614,1,0
sabas_escudero,159,349,1,0
oficinaverde,1020,560,0,1
gescalantegu,110,221,0,1
OxfamIntermon,84305,2299,0,3
perufe10,25,50,2,0
avpgomez,1429,2939,1,0
JuanraLucas,261058,1393,1,0
MisionGinebra,1845,592,1,0
MaiteTocino,58,63,6,0
himatia72,29,23,1,0
demetri23942264,2,39,1,0
Yola_rios10,9,41,2,0
jorjuco,1037,1220,1,0
jbgoikoetxea,1308,1757,4,4
Zinfuryanno,643,179,2,0
TocayoDF,188,776,1,0
HoraAmerica,3305,1602,2,0
ProyectoCuenca,163,352,1,0
DonciriGonzlez,1815,1822,2,0
geovannymunoz,454,791,1,0
CinEmpoderada,1333,87,1,0
BravoPuldain,240,180,1,1
ProyectosAmbing,461,2393,3,1
JEstebanMartine,51,107,1,0
wambalok_cr,120,194,0,1
Lorenclzo,930,878,1,0
remiliovega,24,146,1,0
djploeger,144,325,1,0
DiegoTruebaCaso,153,358,1,0
JuanOrtegaCiru,84,287,1,0
ALIADASenCADENA,11008,7657,1,0
Dalyr18,2099,310,1,0
cruzrojalcorcon,4961,4926,0,1
JAKforever2022,1060,1124,1,0
DisruptivoTV,25070,14005,0,2
Pascal_Sim,1620,1245,3,0
SergioM72956309,43,375,2,0
Virgini79708699,2,3,2,0
Rafa_Maestro,1884,1826,1,0
OmarEspinosaH,2928,1963,1,0
Antonio_Server,100,195,1,0
Jorge_barrero_f,2392,883,10,0
msolismarti,130,152,3,0
Benasque_,2333,514,1,0
jagabaldo,305,948,1,0
09OlgaA,288,1609,1,0
FundJuanCiudad,386,45,1,0
FCormidom,23,10,0,3
ControlaTuGob,675,531,1,0
BulmaroglezM,299,133,1,0
monicaberrocalh,12,82,1,0
ActuaBierzo,243,216,1,0
txescu,2650,3005,1,0
marina_rmzs,67,105,1,0
hcost,871,1404,2,0
a_mendozam,508,1893,0,2
ecologistachile,18488,13028,1,0
rabelo_uy,1419,2733,0,1
AyalaEvadil,2990,4730,1,7
angelitasorany,303,470,1,0
EmbEspBucarest,2033,234,1,0
agorathauma,3729,908,1,0
oriolllop,3915,2163,1,0
aneitapaola,259,786,1,0
rodculcay,165,224,2,0
GeotermiaA,44,267,0,2
VoluntariosUAH,4413,540,3,0
pr3ssh,2122,355,1,0
AntonioHerrera_,526,550,1,0
eduruizhermosa,937,3077,1,0
Auroramex1,84,728,3,0
Luciavwesterla,356,267,1,0
d_m_z88,42,115,1,0
centro8marzo,672,834,0,2
trampolinsolid,389,581,4,2
ULL,46677,327,1,0
malzerreca,199,1192,0,1
Lafede_cat,11943,2570,3,0
ahrenner,1647,3375,3,0
ProsumidorSoc,1857,1496,0,3
AlejandraPareds,1514,1747,1,0
cvalle2011,38,59,3,0
ZeziSantos,338,431,1,0
Yerburu,1140,567,0,2
CeciliaDelucca,150,233,1,0
fundacionICAI,414,250,0,3
indforma,2516,1097,1,0
AcobeFundacion,239,814,0,3
EvaFern81081376,247,1972,1,0
andres4esteban,821,608,0,1
lFranCano,1421,1419,1,0
ETSIIUNED,1009,186,3,0
epeiran,193,174,1,0
CatedraRSC_UAH,1002,534,1,0
EmbajadaESPenRD,1865,534,2,0
Agromonegros,2498,1427,1,0
codes_rocio,259,262,3,0
AFA_Aragon,340,414,0,1
fishies_365,339,3634,1,0
gemarodriguezal,88,364,1,0
cgutierrezmont1,411,234,1,0
CCEDSCorrientes,471,791,2,1
ele_trigo,481,1141,1,1
yadimirvezga,587,826,1,0
ochacor,482,799,1,0
FUNDAHRSE_,1001,660,1,0
CLANDEBICHOS,595,609,2,0
GordinSilvita,6,46,1,0
ejimenezcaro,472,548,1,0
alnilam_uy,271,1396,1,0
gerardocastri,1099,792,1,0
lvegfid,191,310,1,0
aics_lavana,80,126,1,0
iperego,149,402,2,0
emprenemjunts,10666,1078,0,3
PaulinaMontGon,48,573,1,0
ComisionOds,197,615,16,2
SergioGPerezC,85,112,1,0
empleo_SEPE,52322,428,2,0
espaciogafotos,138,396,1,0
AriasZancada,27,26,3,0
HuileMoringa,1419,366,10,0
UmuODSesiones,365,234,2,0
GetxoElika,92,163,1,0
PNUDBolivia,9441,1246,1,0
ObrasAzuay,1978,2643,1,0
OficinaVerdeUZ,1308,1072,5,5
CNV_CPMX,1234,420,1,0
ATUspain,4371,3322,5,1
rubendmarquez,294,379,1,7
Srita_Entropia,161,685,1,0
HuellaHidrica,1764,322,3,0
marthabustos31,22,74,1,0
FundacionDerDis,1479,1021,1,0
UDescubrir,18,176,1,0
mamparohueso,263,638,1,0
lescalanteleno,290,192,0,2
Yed_Aristizabal,647,1160,1,0
FVarazdin,140,709,1,3
kmmx4,40,221,1,0
perezromera,4291,2786,1,0
GEDUCAuy,978,1179,1,0
B_Leclerc_AFD,346,284,0,1
MYWorldMexico,4544,2960,2,1
NoruegaEnChile,1458,1060,1,1
Reypereznegron,665,208,1,0
mael034,74,584,2,0
CopytexEsp,551,1726,3,0
sara_bonill,478,598,1,0
3500M,10373,553,1,1
OAZCONA,281,70,2,0
mic_albarello,881,619,1,0
EspinozaRamon2,411,734,1,0
UNICEFGalicia,1369,1106,0,7
eduardo_recoba,3267,3842,0,1
camefo,281,1143,1,0
ArmandoSosaGar4,1,7,1,0
ABB_Spain,9946,148,0,1
SpecialistsES,2274,2340,0,1
medejean,7759,1510,1,0
elcafedeolla,47,405,1,0
Mariajalcp,74,155,1,0
AgroDer,1564,486,0,1
Alicce,4108,3600,1,0
Julietage18,1201,1945,3,0
GabyCarpio14,20,1,1,0
fmapfre,23846,861,1,0
juanrvd96,282,348,1,0
mariana23s,354,609,1,0
lilichcordova,253,211,1,0
FabianVRobinson,282,247,1,0
Gesfera1,106,258,0,1
ONUGuatemala,25563,548,0,3
AranchaMtnez_,273,289,1,0
UGT_INT,1895,1005,2,0
KrisCastanedaV,391,1056,0,1
agarciag_UAH,46,149,2,0
Alberto72224063,12,54,2,0
pamelavelasco_m,934,908,1,0
samuelazout,45771,1144,2,0
PARLASUR,44595,973,3,23
alejo_de_saa,504,1236,1,0
DGobAndalucia,7399,360,1,0
FundacionAtabal,1089,1334,0,1
milothas,176,644,1,0
LOLOMPA,48,101,1,0
UNISDR_Americas,4265,569,1,0
Diplomaticos_,1254,2657,1,0
DulceSubida,231,282,1,0
marcosgonzalezm,13899,7449,6,10
ordesa1953,616,831,1,0
PAZLLORIA,2555,1449,1,0
rednaniap,439,2371,1,0
TorresTrenado,16,72,1,0
lacalgar13,33,90,1,0
anfemura,47,266,1,0
ijnetEs,15814,330,0,2
DesmodusRecalde,119,553,1,0
josealfonsosori,12,56,1,0
AlvaroBravo4,224,1404,1,0
JASPoficial,178,41,1,0
NadiaCalvino,21489,461,1,1
DePacotilla,13477,6640,4,0
JaviMestre,478,937,1,0
Ccamposc,69,148,1,0
handsylpabe,1,9,1,0
PaulinaCarrizo,674,693,0,1
MarquezAJorge,2296,273,1,0
ENAPSOR,197,453,1,0
peportilla,483,302,1,0
ElGlobalNet,26161,1995,1,0
sic4change,460,1185,1,1
ImpactoTIC,14337,1227,0,1
SusanaCSantana,4012,4998,1,0
VlezCarmen,37,85,3,0
FJCAcero,316,398,1,0
FunTresCulturas,6052,1158,3,0
FonresSA,1651,1043,0,2
orvifrusa,305,230,0,1
pauval,274,678,1,0
PPDperu,145,281,1,0
Daniel46476280,265,1672,1,0
avilafunes,552,749,1,0
ToledoCsar1,85,148,2,0
mvillasuso,680,1111,2,0
empretecarg,2538,518,1,1
peruenlanoticia,55831,14061,2,0
josepalaciosf,454,618,6,0
ArelisDamarisH,422,391,1,0
raqueldfa,1147,149,1,0
wrphelan,1227,871,2,0
MGomezOliver,3420,538,1,0
LoreRecabarrenS,5149,1419,0,1
GoriouxGroupeES,154,197,0,2
tatianaretamozq,67,195,1,0
ja_espejo,1181,1164,1,0
DuenasZulma,60,105,1,0
carlachizmar,61,288,0,2
palomapu,446,698,3,0
impconsultores,1167,684,0,1
JivanFC,755,764,0,2
franausin,50,67,1,0
MaryGon2829,75,151,2,0
Rama_genes,87,284,1,0
cabramayor,117,823,2,0
JSordo,1524,1715,1,0
Veronic42257229,18,22,2,0
martagarciamtz,203,193,0,2
Carmen_GAIA,1045,1045,2,0
ConsEspCDMX,4325,206,1,0
VOCES_CSocial,52,836,0,1
silvia_vilanz,327,917,1,0
CeDeC_intef,55205,26779,0,1
octavioddhh,297,181,1,0
David_mega9,2222,4994,1,0
OnusidaLatina,12461,1722,1,0
felipegalindo,784,1654,1,0
jlraigosa1,332,636,1,0
EscuSostenible,88,759,10,3
Cajasol,9296,811,1,1
BelenHidalgoF,105,140,1,0
AsajaNacional,5900,140,1,0
CookMasterAr,357,619,0,1
anamavallines,31,106,1,0
SsuperLe,400,666,0,2
JosepMVilalta,4968,2318,0,1
AnaV_Serrano,931,1275,3,0
biotechIT,5567,912,1,0
martacostatoms,31,313,1,0
inesgarjim,562,238,0,1
Jenningibahe,186,503,2,0
FabianNelson,1067,2404,1,0
parlasur_fpvpj,240,482,15,0
EllyanneCGithae,2525,2523,2,0
mosalymatus,205,335,1,0
enrugada,74,174,1,0
SocialOpenLAB,190,295,2,0
KGM96,280,295,1,0
GarcPalomar,2487,5001,1,0
Doxarquia,570,1812,1,0
m_asantiago,2782,794,1,1
BlancaBono,13,41,1,0
DiegoAroca6,64,88,1,0
MiguelAlbanV,277,108,2,0
Juanjo_mlozano,976,1042,1,0
SeveroBrujo,65,568,1,0
recumadrid,284,309,1,0
daniellinaza,50,406,1,0
elsolmasnecio,18,266,1,0
federacionISF,5167,1980,0,1
pozo_lau,1480,3631,8,0
RevistaRETEMA,11420,10742,0,3
karen_ram7,477,2600,2,0
luisa30091979,31,60,2,0
CEPdeLaredo,1214,2864,1,0
a_rethen,22,425,1,0
GonzaloJaureche,132,135,3,0
FondoChile,1873,50,1,0
aperezabaleta,203,171,3,1
fes_tse,459,324,1,0
SocialabUy,3511,873,1,1
AlfonsoCortesA,680,655,1,0
EnxQuim_USC,1554,535,3,0
bclvalladolid,2651,411,0,1
SonsoCaro,90,77,1,0
victor1_flores,503,1196,2,0
drubiniski,399,292,1,0
JP_SuarezChacon,1079,832,5,0
uniandesac,2169,4898,1,0
cientifica_sur,5023,1168,0,2
ArredondoSergio,1563,230,2,0
VicentaGmez2,76,121,1,0
marthaloeraara2,38,134,1,0
lizet_hmendoza,1334,1123,1,0
CesrNunez,2734,370,1,1
helenaancos,5838,1707,2,2
Emakumeok_ODS,91,604,1,0
luismm83,136,343,1,0
SilviaCFerreyra,4,22,2,0
Inmamunozj,520,399,1,0
AfdDelphine,81,50,1,0
AdryLiz20,70,464,1,0
AnunciosRevista,30416,178,1,0
TairaPena,1463,1501,0,1
ODS_MX,3,100,1,0
CruzRojaPalenc,76,403,0,1
taniadcrespo,473,808,1,0
medioambientecm,1107,163,0,1
ONCE_oficial,48945,810,0,1
basfsonatrach,98,39,1,0
_CEPAZ,8317,1483,1,11
theJoanaGarcia,879,166,1,0
Obs_trafic_UTPL,33,7,1,0
blancastopp,939,511,2,0
bilbaometropoli,2656,2515,1,0
antonio_yoanna,32,94,1,0
LgaAlix,215,114,1,0
VASQUEZCEVALLOS,62,402,1,0
hemenmm,1501,1693,1,0
PuentesdelMundo,1637,1117,1,0
GustavoGerman,2841,1856,1,0
anna_conte,276,131,1,0
frangildiaz1,9223,266,1,0
66mrjacs19,1250,2607,4,0
Espana_Colombia,1131,942,1,0
mjguardiola1974,814,755,0,2
enniorlando,437,802,1,0
CRE_Villalba,920,430,1,25
CarmenReynoso13,32,197,1,0
Fedesarrollo,17572,307,0,1
antropohackers,474,1924,0,1
albanolopez2,164,108,1,0
mdf072,286,1141,1,0
woxi_es,98,806,1,0
AburtoCCM,116,201,1,0
geofumadas,20961,6148,0,1
ALCsinhambre,2954,2000,4,0
DiMoVill,801,1224,0,1
erickdlbm,940,1309,1,0
Kandemarrero,427,1691,1,0
ashisosas,2497,3091,1,0
embacuba_repdom,3262,2135,0,1
jorgeyatan,183,185,2,0
UECoE3,738,185,0,9
azuelbaile,1423,185,1,0
GedesChile,1111,3637,1,0
Maquita_Cjusto,398,85,2,0
BegoHB25,407,370,1,0
Seba_Rovira,194,63,1,0
on_neumologia,2259,632,1,0
SergioLenoyr,140,579,2,0
GrupoSergioM,143,221,3,0
UniElectrica,847,628,1,0
IUeducacion,3258,300,1,0
porCausaorg,9270,2464,1,0
CamaraLola,499,860,1,0
infoCEPEI,3039,1022,6,24
JessicaFaieta,5491,1193,3,0
CruzRojaCorrHen,748,563,0,2
CTCRD,7491,426,2,0
fafddeportes,521,535,2,0
Susrv1968,2195,1633,1,0
EduardoRE19,2072,4631,1,0
lectoribus,2047,1960,0,1
pilaraymara,6778,2786,1,0
WinWinCEF,64,54,0,1
AdrySernaM,575,346,2,0
jsierraperez,53,57,1,3
serveisccoopv,680,192,3,0
carocharbel,12410,1808,1,0
JavierArgolo,369,1322,2,0
sonidando,7594,2709,1,0
Silicatus,232,241,1,0
MarotoColombia,188,442,1,0
marfragra,306,1054,4,0
echile_colombia,969,275,1,0
dianita412,121,370,1,0
CuestionDeMente,239,433,1,0
clara_udazalla,76,491,1,0
SVoice2030,2169,1615,0,1
desdelafrontera,102,295,1,0
MarceloLorenzu1,166,630,1,0
NaniMartnezR,139,418,1,0
PabloCerrillos,2443,1708,2,0
IM2theGroup,22,38,1,0
Caminomoya,2230,2064,1,0
chabelamendez,1986,643,2,0
Salvador,8678,160,0,1
giselawild,1936,952,1,0
Marcos260477,12,77,2,0
IngenieriaODP,641,1448,1,0
cecinavarro,357,1141,1,0
MariaGInfante,558,1876,1,0
Joseram70146446,2,11,1,0
anaherreroher,731,400,4,0
MarionetisGu,14,210,1,0
IbercajaSocial,3352,1089,1,1
usocprosegursis,148,222,1,0
PedroTort,44,96,1,0
2030Elisa,43,127,1,0
aegon_es,881,516,0,2
RossFirla,56,545,1,0
codesvalladolid,106,136,0,1
PtelefonicaCol,15960,5748,0,1
amondaca1,392,121,1,0
isifloating,1154,2798,2,0
931_fm,56,460,3,0
QuiriciAmalia,967,169,1,0
juliaperez599,1280,1407,1,0
PatLacruz,2098,1251,1,0
DiegoGarciaBe,7762,588,1,0
profesorcci,146,125,0,2
CONGDRMurcia,2017,994,14,3
airampalacios88,83,206,1,0
TiscarOrtega,164,530,2,0
EspacioAnepma,382,499,0,3
Vivi_Cartagena,476,252,1,0
SalvaMoncayo,729,382,1,0
PsiquiatraT,60,415,1,0
carogzm,327,576,2,0
ComcoCompany,450,1073,1,0
EndikaMontes,327,519,1,0
alfredvernis,2393,1362,2,0
_prysma,350,282,1,0
SchneiderMX,32683,1321,0,1
rmsevinar,325,241,1,0
MadridJuventud,5589,1011,1,0
CienciaTransp,367,937,1,0
bifzag,2311,2696,4,3
Ladronadeangel,1237,747,1,0
CarlosMataix1,1329,749,1,0
sulaguela,172,529,1,0
JimenaSanchezAr,86,345,0,1
QualiGeotermia,502,514,1,0
Pilarfgil,301,207,1,2
gabyroseromora,37,60,1,0
MAS_Business,865,1697,2,6
fabipepin,20,33,2,0
UNICEFargentina,241583,1015,0,2
Dianaplazam,544,788,0,1
CascnMerin,2200,2583,2,0
UlisesRoro,6,107,0,1
MarioCatala47,44,111,1,0
NataliaBoya,85,302,1,0
DefensaGt,276,200,1,0
AnnieAlessandra,236,540,1,0
SimireinaNia,250,1978,0,1
SofiaGerez12,101,307,1,0
eusumogal,4012,1660,0,4
terlinda,106,318,1,0
esFIAB,16831,2958,2,2
Cynthiur,569,2188,2,0
florwegher,530,1041,1,0
UAM_Solidaria,795,220,7,0
emimanchega,38,93,2,0
CERTFOR,701,390,0,1
IbabeSara,1006,268,1,0
CITIX_ES,1361,1349,0,1
aromeroa,1591,2859,0,1
retokommerling,2632,2219,1,0
mangosilencioso,21,152,6,0
martamnavarro,1100,2364,1,0
iusaequitas,189,280,1,0
IsaMarchant,79,259,3,0
Samiasociacion,216,274,0,1
marta_tomash,110,55,2,0
Juancarlosblanc,6337,887,1,0
JJJMAXI,417,1043,1,0
immaperez,2573,1853,0,1
vmva1950,27413,310,0,3
anibal_moreno_e,228,812,1,0
CholletMoreno,21,135,1,0
SacraJaimez,348,321,2,0
promalaga,13452,3962,0,1
Cepyme_Emprende,9608,4622,1,0
merinowilman,654,1168,1,0
gemmalo27989857,109,250,1,0
ardevaasf,282,1315,6,0
acvelascog,125,133,1,0
joelcardona2,110,99,1,0
oscargarciaucr,323,216,1,0
cora_castillejo,24,63,1,0
OlgaGom52812369,79,75,1,0
AguilarMorfinOf,201,1072,0,1
lizconcha,1599,909,1,0
AnaTMuro,673,522,6,1
Wayra,86556,576,1,0
CorfoTarapaca,1821,2494,1,0
fabi18_b,109,413,1,0
mostdesarrollo,1926,1179,0,1
majomonterrosos,4,41,1,0
Urbanamerica__,92,507,1,0
CanabesPam,212,297,1,0
BlancaS08530891,2,25,1,0
marielamtnez,267,1263,1,0
santimalvicino,275,1419,4,8
christeiaene,1401,2250,0,1
AyllonLoli,61,152,5,0
Silvianow,91,410,1,0
jufeascencio,440,514,1,0
agustinrivera,8041,5903,1,0
ConchiLinaza,122,127,1,0
ColegioRabat,231,71,2,0
Jess_5555,132,1129,1,0
kouameladji,89,1222,2,0
JosepBorrellF,73568,128,2,0
CIO_COMPANY,2455,1547,2,2
PilarContenidos,57,159,1,0
elenapisonero,3556,597,0,1
juliargueza,1399,1844,2,0
Yo57605094,158,516,2,0
Allegravi,1744,373,2,0
SoloLucas5,11,37,1,0
AMirandaDuke,1457,549,1,0
Dubra13,280,1270,1,0
CundoCaso,68,92,1,0
Forbes_es,42624,3758,1,0
blanquiszuluaga,159,507,1,0
ladyhelfstein,5,89,1,0
clararmoa,170,212,2,0
JoseCarVer1983,660,1156,1,0
Valedelavegaa,1273,1106,3,0
ISGLOBALorg,9476,1155,0,6
diarioresponsab,21150,2033,1,1
Portocolomases1,38,126,0,1
MargaMHernandez,107,264,1,0
VilledaGabi,17,37,1,0
sanche_dianey,7,50,1,0
CesarVillanuV,915,1476,1,0
MexGlobal,921,1458,2,0
ISAyE_tlx,31,46,2,0
Pecaminoso_Gye,139,53,1,0
sociales_CFIEVA,360,496,2,0
fmujeres,14934,273,2,6
carlos840505,74,80,1,0
Maryza79,16,12,1,0
andinomom,312,99,0,1
Eurecat_events,1264,303,2,0
EscorialAbogado,701,677,1,0
Mesa3sectorAst,74,73,1,2
mresiduosUMH,671,652,0,1
agendamurcia,1497,1368,1,0
Fosis_Antof,3647,1172,1,0
maristasguada,1128,318,1,0
EnricCarrera1,133,372,3,0
JuanRod02562385,34,76,2,0
EdRojasBr,1851,534,1,0
Ragachica,1872,2075,1,0
NADIADANOVAILIE,1170,2495,4,0
KdVCC,325,409,1,0
Instituto_IPS,2337,1384,0,2
JosueJimMun,289,371,1,0
R_Acquart,313,708,1,0
JMecosoc,67,293,1,0
adriana_conconi,145,156,2,0
FatimaLoSo,142,381,2,0
YorleniRoca_03,222,460,1,0
Ec_Sostenible,496,301,1,0
Momoregresa,131,236,1,0
NancyGSS,149,347,1,0
antoroque03,72,477,3,0
Coca_islas,52,111,1,0
valle_gem,27,2,1,0
amirlebdioui,1233,2043,1,0
tatianagrivero,1449,1312,1,0
mazufern,1277,946,1,0
olgaluquealcara,1174,4922,1,0
RosaMartinal,172,459,1,0
J_M_Hidalgo,386,846,0,1
kevincomin74,101,726,1,0
aFdezMor,55,114,4,0
Inmoclip,555,2203,1,0
boinablancaucr,2315,876,1,0
pacocanom,1398,1132,1,0
MurciaAcoge,555,459,2,0
MAGDASUSANA,424,801,1,0
RedAgenda2030MX,62,219,2,2
ASUNTOS_UAGROZN,193,156,1,0
vcmutem,56,76,0,1
MiriamLeiros,5583,5202,6,0
IngenieriaLS,44,503,2,0
AAsvat,2366,880,1,0
3vectores,1045,1241,2,0
SAGULPA_,1770,408,3,0
rayuela_maga,70,215,1,0
LuluHer22849151,183,151,1,0
camiloherrera75,38,62,1,0
PabloCHLorenzo,1166,752,1,0
TecReview,81381,90,0,1
july_montenegro,216,486,1,0
EdgarCa25,62,154,1,0
DefensoriaCABA,22888,3864,7,0
CooperaIdeas,22,143,1,0
OlgaroOlga,20,87,1,0
Begoa46,2395,1002,1,0
UgtFeSMCCs,150,286,2,0
sondbcn,396,432,1,0
EmbEspRusia,2238,485,0,1
perlipatt,1632,1085,2,0
RamonGalanRD,816,618,1,0
amnesiapaladar,1899,1176,1,0
JOSELAID1,521,168,1,0
luismsagredo,103,189,2,0
JustyElyserTato,629,717,0,2
EliSantpere,104,490,1,0
MiguelBriseo19,20,125,1,0
NormaPensado,2733,476,0,1
Fundacion_PyE,1230,383,3,0
alex_sepulvedas,302,824,1,0
bicivilizadosuy,1076,502,1,0
Smeldy,67,81,1,0
MkgSense,271,938,1,0
Sociolidarios,830,842,4,0
DcIdoia,186,418,1,0
Angel_Monton,3643,3474,1,0
musayo,1035,1019,0,1
ALMUABER3,58,88,1,0
MaritaVillone,3689,4996,1,0
CBCbiodiverso,108,105,0,2
Platforma4Dev,4163,1070,1,0
RebeFarpon,230,537,1,0
Wilfalejandro,1391,876,1,0
lanaid0684,124,938,1,0
Impact_Bridge,7071,3952,1,0
IkaslanBizkaia,2813,2829,1,0
MarcelaOspinaL,1595,2196,1,0
1050Si,57,180,1,0
RvstaSegSocial,5098,597,1,0
diegosrdz,829,2592,1,0
Ant_Tristancho,285,484,1,0
gaia_augusta,349,1010,1,0
ILikeWeed5,97,7,1,0
bredruel,633,1037,11,2
rumega33,14,10,1,0
INCIDEMSP,334,334,2,0
hectorgeograph,1569,1238,0,1
SoledadVela,11174,1580,1,0
eealarioja,874,430,1,0
cultureta_la,4,200,1,0
PilimarZamora,456,331,1,0
AcleMarcos,227,523,1,0
alfredohidalgo,2953,610,1,0
alecutuli,211,610,11,0
rrll_y,434,330,1,1
MLGparticipa,3901,447,1,0
diana_alforja,4227,5000,2,0
edisoncor,1082,1686,1,0
mariajesus201,1193,2407,1,0
Pili_Vendrell,267,100,1,0
embpanamachile,55,53,1,0
CruzRojaEsp,113416,474,1,8
SantillanaLAB,1294,428,2,0
eliasramos100,279,107,1,0
ACBJ_OK,1974,448,1,0
FelixAlvear54,50,76,1,0
R4SGroup,1410,997,0,2
KarlaEnAccion,109420,6852,1,0
Poncelet2,1114,1647,1,0
P_Orliange,1661,691,1,0
sejufara,165,457,4,0
discapacidadcom,14157,1519,3,0
EquidadGenero,4086,3839,1,0
alvercafabricio,33,151,2,0
Agencia_Andina,522069,1641,1,0
tupuebloTLP,849,725,1,0
PabloTuits,1143,167,1,0
PopPlasma,36,96,1,0
InColectiva,361,576,0,1
GIAUPM,3488,1615,1,0
pilar_gracia,36,68,2,0
JoceQuirah,69,359,1,0
MatiasL14340413,4,12,5,0
RedAMLOmx,191602,110762,3,0
monilkita,1,79,1,0
IUS_LATAM,301,328,0,1
ConfDonBosco,2607,939,1,0
CentroOds,10608,127,2,29
DulceM_AL,951,1146,1,0
Mary_Mosteiro,279,278,1,0
JavierToscanoE,621,1267,1,0
CancilleriaHN,10756,466,1,1
yermarys25,207,182,1,0
jplirab,961,799,1,0
Adelahidalgo10,49,179,1,0
AmparoRubiales,15396,2684,1,0
fgsrcds,2876,939,1,0
Cepalaspalmasc1,35,318,1,0
Rodrigo75445085,28,94,2,0
VOrtCam,1091,1716,1,0
chiodiazz,696,618,5,1
ArefKaram,305,659,1,0
ESADE,45678,3728,0,1
nadayacaisa,55,271,2,0
eliascattan,5103,4130,1,0
German_Espinosa,5651,347,0,1
aguasdelorca,1059,1148,0,3
claudita_a_14,9,67,1,0
bibliosenaccion,77,82,3,2
reverdeconcausa,1616,635,11,8
quieroserabuela,27,225,1,0
sebastianbowen,19137,1831,1,0
KLM_ES,13284,796,0,1
gloria34343434,5,140,1,0
DavidEsteban_R,1820,1294,1,0
Caroesperanzaup,165,292,1,0
CatedraAQUAE,281,220,6,4
MesiasGuevara,11025,3844,1,0
smv2458,16,167,0,1
La_network,11690,3062,1,6
Acopes_es,168,271,1,0
lauredelacruz,5850,6421,1,0
UNDP_ART,2252,687,2,3
Voces_Gender,3161,4550,2,0
PFernandezAlen,201,535,1,0
EnCapacitacion,300,1367,1,0
yanacona,494,2496,1,0
copilco1,510,2255,1,1
StampaEmbaCuba,562,444,1,0
